3.119999999999999857e-02 0.000000000000000000e+00
3.839999999999999664e-02 0.000000000000000000e+00
4.760000000000000342e-02 0.000000000000000000e+00
4.880000000000000310e-02 0.000000000000000000e+00
5.319999999999999729e-02 0.000000000000000000e+00
6.439999999999999891e-02 0.000000000000000000e+00
1.303999999999999881e-01 0.000000000000000000e+00
1.852000000000000035e-01 0.000000000000000000e+00
1.376000000000000001e-01 0.000000000000000000e+00
8.840000000000000635e-02 0.000000000000000000e+00
1.652000000000000135e-01 0.000000000000000000e+00
1.564000000000000112e-01 0.000000000000000000e+00
1.575999999999999901e-01 0.000000000000000000e+00
1.927999999999999992e-01 0.000000000000000000e+00
1.719999999999999862e-01 0.000000000000000000e+00
1.880000000000000004e-01 0.000000000000000000e+00
1.764000000000000012e-01 0.000000000000000000e+00
2.807999999999999940e-01 0.000000000000000000e+00
2.316000000000000003e-01 0.000000000000000000e+00
3.827999999999999736e-01 0.000000000000000000e+00
4.984000000000000097e-01 0.000000000000000000e+00
6.119999999999999885e-01 0.000000000000000000e+00
6.912000000000000366e-01 0.000000000000000000e+00
6.111999999999999655e-01 0.000000000000000000e+00
