1.933333333333333431e-02 0.000000000000000000e+00
2.266666666666666829e-02 0.000000000000000000e+00
3.933333333333333126e-02 0.000000000000000000e+00
6.066666666666666735e-02 0.000000000000000000e+00
9.666666666666666463e-02 0.000000000000000000e+00
1.213333333333333347e-01 0.000000000000000000e+00
1.086666666666666614e-01 0.000000000000000000e+00
1.573333333333333250e-01 0.000000000000000000e+00
1.700000000000000122e-01 0.000000000000000000e+00
1.086666666666666614e-01 0.000000000000000000e+00
1.433333333333333404e-01 0.000000000000000000e+00
1.559999999999999998e-01 0.000000000000000000e+00
1.419999999999999873e-01 0.000000000000000000e+00
1.686666666666666592e-01 0.000000000000000000e+00
1.273333333333333262e-01 0.000000000000000000e+00
6.666666666666666574e-02 0.000000000000000000e+00
7.333333333333333197e-03 0.000000000000000000e+00
1.400000000000000029e-02 0.000000000000000000e+00
1.866666666666666821e-02 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
