1.388733333333333486e-01 1.102628312513131287e-01
1.302346666666666652e-01 1.110915460249888714e-01
1.331040000000000001e-01 1.103340859269398011e-01
1.264800000000000091e-01 1.108571405007363619e-01
1.277293333333333614e-01 1.103222676505316996e-01
1.321653333333333291e-01 1.088413616150690350e-01
1.257479999999999987e-01 1.107885756565179375e-01
1.297866666666666613e-01 1.095354668081936350e-01
