2.412083333333333787e-02 4.046743249378306068e-02 4.641986666666665651e-02 4.911216066633147109e-02 6.430860000000000742e-02 5.460395998496812842e-02 7.976926666666665777e-02 5.998250313323785082e-02 1.446435000000000082e-01 7.250432999311144655e-02 1.754541999999999768e-01 7.825796144180262315e-02 1.954240000000000144e-01 8.557377408217231585e-02
2.639943333333333308e-02 4.187872538269149514e-02 5.131256666666667021e-02 5.121741795599314695e-02 7.036723333333333441e-02 5.696447483311175425e-02 8.732063333333334176e-02 6.092330802683176144e-02 1.511078000000000143e-01 7.265590798983016796e-02 1.796845333333333128e-01 8.057515250238266036e-02 1.983020333333333218e-01 8.623984888591558484e-02
3.324350000000000221e-02 4.853169810632359388e-02 6.224766666666666642e-02 5.587572586751980708e-02 8.305800000000000682e-02 6.001047638537791717e-02 1.007988666666666810e-01 6.404397633956079861e-02 1.565974333333333690e-01 7.548189500411486841e-02 1.785840666666666798e-01 8.377502101538911172e-02 1.935994666666667197e-01 9.023528016459095302e-02
4.086666666666666226e-02 5.361359835796221385e-02 7.471536666666667159e-02 5.734174928036484681e-02 9.470756666666667323e-02 6.069366317345017275e-02 1.073512333333333374e-01 6.107349230077008251e-02 1.468370000000000231e-01 7.244183518060080818e-02 1.592819666666666634e-01 7.909582467782705351e-02 1.661521333333333128e-01 8.319681020797746462e-02
4.455890000000000545e-02 5.321932472442067463e-02 7.876253333333332884e-02 5.207906536778691281e-02 9.013316666666666699e-02 5.346788930413177293e-02 9.753650000000001208e-02 5.546361913678190397e-02 1.140463999999999922e-01 6.195710069911276874e-02 1.180403333333333304e-01 6.422226322095961337e-02 1.195397666666666442e-01 6.556841565834541086e-02
3.941166666666666429e-02 4.488867946252026592e-02 6.689873333333333505e-02 4.183938318214337759e-02 7.240396666666666647e-02 4.239698539910853603e-02 7.512346666666666617e-02 4.366826745645960295e-02 8.062403333333333089e-02 4.622287091616251314e-02 8.185383333333333400e-02 4.756428136713748700e-02 8.263989999999998837e-02 4.752025316981521585e-02
3.546813333333333901e-02 3.975626606187032674e-02 5.848606666666665566e-02 3.574686045695326525e-02 6.249696666666666733e-02 3.705224956012192344e-02 6.436893333333333633e-02 3.725388706603498939e-02 6.669750000000000678e-02 3.834853061613530817e-02 6.786243333333333294e-02 3.974641378471214376e-02 6.798763333333332493e-02 3.981798848592876805e-02
2.643303333333333824e-02 2.970896994958855189e-02 4.430996666666666556e-02 2.658061776305350662e-02 4.507959999999999745e-02 2.691421998077100919e-02 4.574306666666666521e-02 2.686029210431057149e-02 4.641190000000000593e-02 2.788714456023300842e-02 4.688433333333333342e-02 2.801990021197236364e-02 4.713566666666667293e-02 2.820396983680764635e-02
1.437973333333333187e-02 1.630720625763005735e-02 2.376619999999999774e-02 1.467527367921975072e-02 2.378236666666666554e-02 1.442221835914603290e-02 2.413263333333333718e-02 1.465200765761773966e-02 2.445826666666666566e-02 1.483170629638485769e-02 2.412070000000000533e-02 1.466134980745861099e-02 2.419929999999999998e-02 1.456511904665847013e-02
4.435833333333333295e-03 5.068839049087626655e-03 7.394766666666666849e-03 4.535921730536755271e-03 7.455400000000000048e-03 4.622714661321851437e-03 7.398400000000000289e-03 4.572333916065186854e-03 7.343333333333333657e-03 4.578976838649534593e-03 7.325766666666666364e-03 4.547545427175216266e-03 7.508333333333333005e-03 4.635529155938462875e-03
