3.894666666666666936e-03 1.903809089401794011e-02 5.482666666666666938e-03 2.187465122515607624e-02 7.014666666666666446e-03 2.483059507050838777e-02 6.125333333333333324e-03 2.334872498065413207e-02 4.764000000000000005e-03 2.023888099673497656e-02 6.498666666666667348e-03 2.377291171807853487e-02 4.861333333333332958e-03 2.042754932818803895e-02
9.320000000000001894e-03 2.785924622095867220e-02 1.286666666666666688e-02 3.113396144976664573e-02 1.439866666666666552e-02 3.348141372297306489e-02 1.653333333333333391e-02 3.578570788581510176e-02 1.550800000000000095e-02 3.429288462640609630e-02 1.537999999999999957e-02 3.496353719710483532e-02 1.599866666666666798e-02 3.500942727640973806e-02
2.292266666666666758e-02 3.974051693451183948e-02 3.799733333333333435e-02 4.571045095185806428e-02 3.586533333333333240e-02 4.496554827371235241e-02 3.632000000000000506e-02 4.537413653907550193e-02 3.790266666666666784e-02 4.541934822175335007e-02 3.472666666666666957e-02 4.449924293987733009e-02 3.714666666666666811e-02 4.545951849967421604e-02
3.248000000000000193e-02 4.445007986494513286e-02 5.225333333333333219e-02 4.551620761394292031e-02 5.293599999999999695e-02 4.619118138057667911e-02 5.432533333333332964e-02 4.581598874725818782e-02 5.613200000000000828e-02 4.555046918163046382e-02 5.582133333333333391e-02 4.563250389311937494e-02 5.323466666666666625e-02 4.581334155995268886e-02
4.287466666666667203e-02 4.626440271117981257e-02 6.796266666666665734e-02 4.170449943218224043e-02 6.501066666666666105e-02 4.301178000915046457e-02 6.934666666666666757e-02 4.019575212493092797e-02 7.040666666666665907e-02 3.954040914754872876e-02 7.275066666666667181e-02 3.793974828007633943e-02 6.878533333333333721e-02 4.037171350779596851e-02
8.980666666666667353e-02 7.144751889013049861e-02 1.387173333333333314e-01 3.873630639192240932e-02 1.385546666666666593e-01 3.820703702490187148e-02 1.366600000000000037e-01 3.809980402399291283e-02 1.415213333333333323e-01 3.351384109422387431e-02 1.407466666666666588e-01 3.468909274621571198e-02 1.439506666666666712e-01 3.240055914469515408e-02
1.680466666666666498e-01 1.436655716895627322e-01 2.745079999999999742e-01 7.193678198714942296e-02 2.815813333333332946e-01 6.312758022361453225e-02 2.858266666666666733e-01 5.176309453225874657e-02 2.933200000000000252e-01 3.909757366725800931e-02 2.955026666666666912e-01 3.776039361847572523e-02 2.977360000000000007e-01 3.056542115964814774e-02
1.863386666666666802e-01 1.586429533204113673e-01 3.023213333333333308e-01 7.529589239497434805e-02 3.084253333333333291e-01 7.475670153831620590e-02 3.191493333333333404e-01 5.193423116040346565e-02 3.204906666666667014e-01 4.703739554392393635e-02 3.246280000000000276e-01 4.032205702424748739e-02 3.283400000000000207e-01 3.209411784112471688e-02
1.922360000000000180e-01 1.764972794049056437e-01 3.291133333333333133e-01 9.547154107667664424e-02 3.388559999999999905e-01 8.393815539232839240e-02 3.443093333333333006e-01 7.663024846335522722e-02 3.567293333333333427e-01 5.182820409348133650e-02 3.622226666666666928e-01 3.760198247728731291e-02 3.598439999999999972e-01 4.635366577377312419e-02
2.091893333333333382e-01 1.808681992120843296e-01 3.337279999999999691e-01 1.081374835537304985e-01 3.482706666666666173e-01 8.765731804146315032e-02 3.555053333333333399e-01 7.929171019021401257e-02 3.676853333333333640e-01 5.676700612934320461e-02 3.721959999999999158e-01 4.158695609603248189e-02 3.733653333333332713e-01 4.375830433440288519e-02
1.918173333333333397e-01 1.818144547780022602e-01 3.353920000000000234e-01 1.021199605170311359e-01 3.513040000000000052e-01 8.350839229682248399e-02 3.562613333333333743e-01 7.578320639531925529e-02 3.696893333333333143e-01 5.269548512812922969e-02 3.700906666666666234e-01 5.056285638907499769e-02 3.750693333333333657e-01 3.583685988228073327e-02
1.981826666666666736e-01 1.826739170385915378e-01 3.436640000000000805e-01 9.362366743510959488e-02 3.499493333333333345e-01 8.737311619078770575e-02 3.607786666666666919e-01 6.849162730988041237e-02 3.715933333333333310e-01 4.646072128392134820e-02 3.761160000000000614e-01 2.979223406639164642e-02 3.728666666666666241e-01 4.484849557739430115e-02
1.894946666666666446e-01 1.823702807611176924e-01 3.377933333333333343e-01 9.735961494491554569e-02 3.481986666666666563e-01 8.676487306636379571e-02 3.592306666666666426e-01 6.402835928624822648e-02 3.675506666666666922e-01 5.280307534814825815e-02 3.735346666666666260e-01 3.786915365072505285e-02 3.732360000000000122e-01 3.946048197036287203e-02
2.041679999999999606e-01 1.797581739708470905e-01 3.299799999999999955e-01 9.995942310090963345e-02 3.513786666666666725e-01 7.400946298653676703e-02 3.477373333333333427e-01 7.824712352256507630e-02 3.611159999999999926e-01 5.799568843744622171e-02 3.645573333333333443e-01 5.353634322796264194e-02 3.679266666666667351e-01 4.200598317171283513e-02
1.925466666666666160e-01 1.731405050497684395e-01 3.170160000000000200e-01 1.019361486944973111e-01 3.331053333333333644e-01 8.259230536126770106e-02 3.437106666666666643e-01 6.825407645620068520e-02 3.506666666666666821e-01 5.505818336592258749e-02 3.527040000000000175e-01 4.423983556328692918e-02 3.553693333333333149e-01 4.493106860761518495e-02
1.803946666666666476e-01 1.667557622339396750e-01 3.079146666666666143e-01 9.314029946746407718e-02 3.201666666666666550e-01 7.576659040911251641e-02 3.221120000000000094e-01 7.838255411335696976e-02 3.342066666666666519e-01 5.219893953797231229e-02 3.375293333333333479e-01 4.324646967736853198e-02 3.405053333333333820e-01 3.904884938410121964e-02
1.832813333333333516e-01 1.571287694373277033e-01 2.987706666666666844e-01 8.058638888105663922e-02 3.089586666666666592e-01 6.907684338152370040e-02 3.097906666666666586e-01 7.450100790966222852e-02 3.221880000000000299e-01 4.822105338265987584e-02 3.228440000000000198e-01 4.431338019154034552e-02 3.239920000000000577e-01 4.307822268076218208e-02
1.660013333333333341e-01 1.513130485612159126e-01 2.822693333333333165e-01 8.286509192389492073e-02 2.944626666666666504e-01 6.994016923691911969e-02 2.970026666666666926e-01 5.864837587596854335e-02 3.060466666666666891e-01 4.423828457594419089e-02 3.073506666666666609e-01 4.066649357340211546e-02 3.083306666666666418e-01 3.989065044454513653e-02
1.552466666666666717e-01 1.394056783476037564e-01 2.603119999999999878e-01 7.214122253838876897e-02 2.680919999999999970e-01 6.046910673503730349e-02 2.748053333333332904e-01 5.298361480894090564e-02 2.820773333333333466e-01 3.858499733776789981e-02 2.803453333333333353e-01 4.312950357031972159e-02 2.820373333333333066e-01 3.766761570485831212e-02
1.255213333333333459e-01 1.130419931333287997e-01 2.143493333333333362e-01 5.981284672115923240e-02 2.193933333333333568e-01 4.655799203383048646e-02 2.225906666666666867e-01 4.180155235820262605e-02 2.281573333333333231e-01 3.213308647208080321e-02 2.280173333333333496e-01 3.704308796823264222e-02 2.265186666666666737e-01 3.357295019638412842e-02
8.242533333333333656e-02 7.241192644554869662e-02 1.381613333333333582e-01 3.196480311564928872e-02 1.395653333333333468e-01 2.924681860001566297e-02 1.408439999999999970e-01 2.661770708882841771e-02 1.424213333333333442e-01 2.369390522663769247e-02 1.436893333333333356e-01 2.257823774247130072e-02 1.426800000000000013e-01 2.549256623671562402e-02
2.934533333333333438e-02 2.669650560570719158e-02 5.002000000000000196e-02 1.315632674166058134e-02 5.091866666666667457e-02 1.346551341596582269e-02 5.177733333333332799e-02 1.248133618203150878e-02 5.184666666666667284e-02 1.218542116173622174e-02 5.198533333333334172e-02 1.149300301149452398e-02 5.130799999999999944e-02 1.190237242457709878e-02
1.069733333333333300e-02 1.031130736403272630e-02 1.829466666666666741e-02 7.510337645908841779e-03 1.782933333333333245e-02 6.995060606520066802e-03 1.810933333333333492e-02 7.327849586035152692e-03 1.848533333333333278e-02 6.978761940503647176e-03 1.864266666666666850e-02 7.107764267959995261e-03 1.848533333333333278e-02 6.616881306342302892e-03
3.401333333333333465e-03 4.100113602762191570e-03 5.373333333333333260e-03 3.551800795214856560e-03 5.518666666666667379e-03 3.779460043739346457e-03 5.720000000000001125e-03 3.810021872203185351e-03 5.605333333333334563e-03 3.819106119965188454e-03 5.470666666666667947e-03 3.640303039888605555e-03 5.644000000000000579e-03 3.713748869628460177e-03
