0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00
4.320000000000000143e-06 0.000000000000000000e+00
2.271999999999999931e-05 0.000000000000000000e+00
8.215999999999999942e-05 0.000000000000000000e+00
3.843200000000000067e-04 0.000000000000000000e+00
1.112560000000000068e-03 0.000000000000000000e+00
2.404639999999999989e-03 0.000000000000000000e+00
4.246800000000000228e-03 0.000000000000000000e+00
5.915280000000000191e-03 0.000000000000000000e+00
6.975839999999999645e-03 0.000000000000000000e+00
7.415680000000000015e-03 0.000000000000000000e+00
1.182680000000000016e-02 0.000000000000000000e+00
1.751880000000000104e-02 0.000000000000000000e+00
5.533463999999999744e-02 0.000000000000000000e+00
6.864919999999999356e-02 0.000000000000000000e+00
7.867224000000000439e-02 0.000000000000000000e+00
9.435311999999999866e-02 0.000000000000000000e+00
1.046875200000000061e-01 0.000000000000000000e+00
1.124991999999999936e-01 0.000000000000000000e+00
1.270724799999999877e-01 0.000000000000000000e+00
1.292975199999999991e-01 0.000000000000000000e+00
1.006900800000000012e-01 0.000000000000000000e+00
6.316320000000000268e-02 0.000000000000000000e+00
4.472671999999999759e-02 0.000000000000000000e+00
3.729264000000000190e-02 0.000000000000000000e+00
